Iteration, Loss, PSNR_noisy, PSNR_gt 
00462, 0.023346, 16.317839, 18.357406, 18.130931 
00463, 0.023340, 16.319060, 18.359661, 18.134597 
00464, 0.023332, 16.320563, 18.362582, 18.138170 
00465, 0.023320, 16.322715, 18.365294, 18.141744 
00466, 0.023318, 16.323103, 18.364850, 18.145346 
00467, 0.023300, 16.326364, 18.370021, 18.148907 
00468, 0.023297, 16.327011, 18.371495, 18.152396 
00469, 0.023286, 16.329098, 18.374150, 18.155892 
00470, 0.023277, 16.330814, 18.375569, 18.159412 
00471, 0.023262, 16.333501, 18.380387, 18.162869 
00472, 0.023256, 16.334698, 18.382322, 18.166294 
00473, 0.023248, 16.336225, 18.383096, 18.169761 
00474, 0.023238, 16.338087, 18.386367, 18.173192 
00475, 0.023233, 16.338856, 18.387338, 18.176593 
00476, 0.023231, 16.339237, 18.387552, 18.179999 
00477, 0.023261, 16.333687, 18.377037, 18.183420 
00478, 0.023386, 16.310407, 18.342157, 18.186657 
00479, 0.023612, 16.268601, 18.272741, 18.189852 
00480, 0.023520, 16.285631, 18.304034, 18.192993 
00481, 0.023199, 16.345223, 18.398946, 18.196373 
00482, 0.023427, 16.302794, 18.327997, 18.199699 
00483, 0.023200, 16.345205, 18.397512, 18.202987 
00484, 0.023299, 16.326702, 18.368871, 18.206029 
00485, 0.023183, 16.348250, 18.402581, 18.209099 
00486, 0.023239, 16.337909, 18.383296, 18.212271 
00487, 0.023154, 16.353669, 18.409429, 18.215487 
00488, 0.023192, 16.346691, 18.400930, 18.218552 
00489, 0.023117, 16.360656, 18.422245, 18.221649 
00490, 0.023154, 16.353781, 18.407228, 18.224865 
00491, 0.023082, 16.367177, 18.429756, 18.228033 
00492, 0.023105, 16.362935, 18.425970, 18.231054 
00493, 0.023061, 16.371269, 18.437809, 18.234192 
