Iteration, Loss, PSNR_noisy, PSNR_gt 
00472, 0.012697, 18.963092, 21.850383, 20.579748 
00473, 0.012680, 18.968861, 21.801923, 20.605419 
00474, 0.012430, 19.055343, 21.936536, 20.632073 
00475, 0.012158, 19.151302, 22.047038, 20.660998 
00476, 0.012417, 19.059877, 21.887584, 20.690925 
00477, 0.012090, 19.175707, 22.020486, 20.720897 
00478, 0.011851, 19.262373, 22.230447, 20.749388 
00479, 0.011871, 19.255091, 22.261854, 20.776635 
00480, 0.012284, 19.106527, 22.120605, 20.800794 
00481, 0.012083, 19.178216, 22.038853, 20.827524 
00482, 0.011568, 19.367554, 22.352296, 20.855897 
00483, 0.011461, 19.407960, 22.352608, 20.885670 
00484, 0.011500, 19.392881, 22.244597, 20.916669 
00485, 0.011709, 19.314703, 22.103524, 20.946817 
00486, 0.011264, 19.482888, 22.478414, 20.975651 
00487, 0.012042, 19.193034, 21.909361, 21.002605 
00488, 0.011318, 19.462293, 22.480945, 21.029564 
00489, 0.011291, 19.472849, 22.477905, 21.056658 
00490, 0.011246, 19.489968, 22.541634, 21.083317 
00491, 0.011736, 19.304823, 22.038556, 21.111263 
00492, 0.011074, 19.556797, 22.479341, 21.140721 
00493, 0.011111, 19.542291, 22.398066, 21.170765 
